,date_mesure,Teau,id_sonde
798,2017-03,10.16439516129032,830
799,2017-04,9.57628333333333,104
800,2017-04,9.122272222222222,109
801,2017-04,9.31766388888889,771
802,2017-04,9.841430555555554,813
803,2017-04,10.785263888888892,815
804,2017-04,11.206624999999999,816
805,2017-04,12.180002777777776,817
806,2017-04,12.41652222222222,818
807,2017-04,12.938069444444443,819
808,2017-04,12.16648611111111,820
809,2017-04,11.406633333333334,821
810,2017-04,12.159766666666666,823
811,2017-04,11.311477777777776,824
812,2017-04,9.713572222222222,825
813,2017-04,10.766324999999998,827
814,2017-04,10.955769444444448,828
815,2017-04,11.69451388888889,830
816,2017-05,13.158793010752685,104
817,2017-05,11.835529569892474,109
818,2017-05,12.564255376344084,771
819,2017-05,13.282830645161289,813
820,2017-05,13.963048387096773,815
821,2017-05,14.091938172043012,816
822,2017-05,15.953379032258061,817
823,2017-05,15.85212634408602,818
824,2017-05,16.671075268817205,819
825,2017-05,14.994607526881722,820
826,2017-05,14.700201612903228,821
827,2017-05,15.052572580645162,823
828,2017-05,15.22574731182796,824
829,2017-05,11.658583333333333,825
830,2017-05,13.525413978494626,827
831,2017-05,14.103045698924728,828
832,2017-05,14.722591397849467,830
833,2017-06,15.765758333333334,104
834,2017-06,14.448847222222222,109
835,2017-06,15.669102777777777,771
836,2017-06,15.525497222222217,813
837,2017-06,16.823366666666665,815
838,2017-06,16.995386111111113,816
839,2017-06,20.81806111111111,817
840,2017-06,21.02498333333333,818
841,2017-06,21.770519444444446,819
842,2017-06,19.115316666666665,820
843,2017-06,18.912308333333335,821
844,2017-06,19.112725000000005,823
845,2017-06,18.810713888888888,824
846,2017-06,14.086933333333338,825
847,2017-06,15.537936111111115,827
848,2017-06,16.591002777777774,828
849,2017-06,17.511405555555555,830
850,2017-07,16.20738440860215,104
851,2017-07,15.25142741935484,109
852,2017-07,16.295849462365588,771
853,2017-07,15.685897849462364,813
854,2017-07,17.1897876344086,815
855,2017-07,17.49468817204301,816
856,2017-07,20.768333333333338,817
857,2017-07,20.875852150537636,818
858,2017-07,21.380279569892473,819
859,2017-07,19.746911290322583,820
860,2017-07,20.047741935483874,821
861,2017-07,19.724491935483872,823
862,2017-07,18.916717741935486,824
863,2017-07,14.845591397849464,825
864,2017-07,15.523588709677417,827
865,2017-07,16.529301075268815,828
866,2017-07,17.344408602150533,830
867,2017-08,15.413559139784944,104
868,2017-08,14.719279569892475,109
869,2017-08,15.40865053763441,771
870,2017-08,15.31726612903226,813
871,2017-08,16.436709677419355,815
872,2017-08,16.90568010752688,816
873,2017-08,19.537446236559145,817
874,2017-08,19.775282258064518,818
875,2017-08,20.165043010752697,819
876,2017-08,19.426177419354843,820
877,2017-08,19.187572580645163,821
878,2017-08,19.352123655913974,823
879,2017-08,18.21438440860215,824
880,2017-08,14.624857526881723,825
881,2017-08,14.82733064516129,827
882,2017-08,15.724698924731182,828
883,2017-08,16.55869086021505,830
884,2017-09,13.181775000000004,104
885,2017-09,12.84634722222222,109
886,2017-09,12.861183333333333,771
887,2017-09,13.992275000000001,813
888,2017-09,13.882777777777779,815
889,2017-09,14.585594444444444,816
890,2017-09,15.956808333333331,817
891,2017-09,16.392452777777777,818
892,2017-09,16.705669444444442,819
893,2017-09,16.844386111111113,820
894,2017-09,16.474263888888885,821
895,2017-09,16.74658333333333,823
896,2017-09,14.587500000000006,824
897,2017-09,13.228475000000001,825
898,2017-09,13.016886111111113,827
899,2017-09,13.504394444444443,828
900,2017-09,14.142463888888885,830
901,2017-10,12.613408602150537,104
902,2017-10,12.324290322580644,109
903,2017-10,12.328483870967741,771
904,2017-10,13.407739247311826,813
905,2017-10,13.162596774193547,815
906,2017-10,13.66692204301075,816
907,2017-10,14.141817204301073,817
908,2017-10,14.674163978494624,818
909,2017-10,14.872169354838709,819
910,2017-10,14.624653225806455,820
911,2017-10,14.423857526881722,821
912,2017-10,14.602655913978491,823
